id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
53772001,Bên Lề Sách Cũ - Bìa Cứng (Tái Bản 2020),https://tiki.vn/product-p53772001.html?spid=53772004,104000,130000,20,4.8,247,Vương Hồng Sển,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Có câu ví “Hãy cho bền chí câu cua, Dầu ai câu chạch câu rùa mặc ai!”. Và nghề “câu cua” của tôi là thu mót từ tập sách, cuốn sách bày bán bên lề, và “câu cua” cũng là lối viết bên lề tờ sách.… Đọc ..."
4291931,Văn Học Hiện Thực Và Văn Học Suy Đồi Anh Thế Kỷ XIX,https://tiki.vn/product-p4291931.html?spid=4332199,69000,100000,31,5.0,136,Lê Đình Cúc,VIETNAMBOOK,Sách tiếng Việt,,"Văn Học Hiện Thực Và Văn Học Suy Đồi Anh Thế Kỷ XIXRiêng nghiên cứu văn học Anh thế kỷ XIX với tư cách là một đề tài, chuyên luận độc lập với những đóng góp to lớn của Văn học Hiện thực và Văn học Su..."
276734421,Khí chất Nam Bộ qua truyện Sơn Nam,https://tiki.vn/product-p276734421.html?spid=276734422,112000,140000,20,3.0,17,,NXB TỔNG HỢP,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Khí chất Nam Bộ qua truyện Sơn NamTác giả: Đinh Thị Thanh ThủyKhổ sách:  14.5x20.5 cmSố trang: 296 trangNăm xuất bản: 2024NXB Tổng hợp TP.HCMNội dung:Có những nhà văn, suốt một đời cầm bút ch..."
271222797,Sách Tự Chủ Văn Chương và Sứ Mệnh Tự Do,https://tiki.vn/product-p271222797.html?spid=271222798,204000,300000,32,4.3,49,"Đoàn Ánh Dương, Phùng Ngọc Kiên",Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Hội Nhà Văn,"Công cuộc khai thác và khai hóa thuộc địa của Đế chế Pháp theo sau các cuộc chiếm đóng và bình định đã làm thay đổi sâu sắc xứ Đông Dương. Nền chính trị, kinh tế và giáo dục kiểu mới định hình nên bản..."
207933137,"Tiếng Việt Giàu Đẹp - Nỗi Oan Thì, Là, Mà (Tái Bản 2022)",https://tiki.vn/product-p207933137.html?spid=207933138,93400,105000,11,5.0,24,Nguyễn Đức Dân,Nhà sách Fahasa,Root,NXB Trẻ,"    Bài lủng củng, câu văn lắm thì, là, mà quá”. Phê thế đúng, nhưng thật ra cũng chỉ đúng một phần, bởi rất nhiều trường hợp không thể thay thì, là, mà bằng một từ nào khác được mà không làm câu v..."
171580942,Tiếng Việt Phương Nam - Tiếng Việt Giàu Đẹp,https://tiki.vn/product-p171580942.html?spid=171580943,76500,85000,10,5.0,56,Trần Thị Ngọc Lang,Nhà sách Fahasa,Root,NXB Trẻ,    Tiếng Việt Phương Nam - Tiếng Việt Giàu Đẹp ...
168303298,Sách Ngôn Ngữ Và Thân Xác,https://tiki.vn/product-p168303298.html?spid=168303299,43000,65000,34,5.0,150,Nguyễn Văn Trung,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Ngôn ngữ và Thân xác - tác giả Nguyễn Văn Trung - thường được xếp vào danh mục sách triết học, bởi nó coi vấn đề ngôn ngữ liên quan đến thân xác là ngôn ngữ xác thực, đặc trưng của người Việt, một kiể..."
149534848,Sách Sử Dụng Đúng Ngôn Ngữ Báo Chí,https://tiki.vn/product-p149534848.html?spid=149534850,34000,50000,32,5.0,42,Dương Út,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Trong thời đại bùng nổ thông tin, các loại hình báo chí, gồm: báo in (viết), báo nói (phát thanh), báo hình (truyền hình), báo mạng (internet), trở thành phương tiện thông tin đại chúng nhanh nhất, hi..."
136235818,Yêu Sách Của Antigone: Thân Tộc Giữa Sự Sống Và Cái Chết,https://tiki.vn/product-p136235818.html?spid=136235819,84300,130000,35,5.0,207,Judith Butler,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Phụ Nữ Việt Nam,"Yêu sách của Antigone là tác phẩm cô đúc các bài giảng của học giả Judith Butler tại các trường đại học lớn như Đại học California, Cornell và Princeton năm 1998, bàn về tác phẩm kinh điển Antigone củ..."
77665538,Sách Văn Học Dân Gian Vĩnh Long - Tập 2,https://tiki.vn/product-p77665538.html?spid=77665539,76000,130000,42,5.0,18,La Mai Thi Gia,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Văn học dân gian là một phần quan trọng trong di sản văn hóa phi vật thể của nước ta, đặc biệt là văn học dân gian của vùng đất mới Nam Bộ và khu vực Tây Nguyên chưa được quan tâm khai thác và lưu giữ..."
274372073,Tiếng Việt Ân Tình,https://tiki.vn/product-p274372073.html?spid=274372074,143600,169000,15,5.0,53,,Nhà sách Fahasa,Root,Nhà Xuất Bản Thế Giới,"    Tiếng Việt Ân Tình   Khi nhắc tới “ngôn ngữ học”, chúng ta dễ hình dung đến những khái niệm hàn lâm như “hình thái học”, “tu từ”, “âm vị”, “phân tích diễn ngôn” Có le..."
206673082,Sách Hương sắc trong vườn văn,https://tiki.vn/product-p206673082.html?spid=206673083,179000,228000,21,5.0,71,Nguyễn Hiến Lê,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Hồng Đức,"Hương sắc trong vườn vănCuốn sách “Hương sắc trong vườn văn” là tập tiểu luận hướng dẫn người viết văn rèn luyện tay nghề do dịch giả Nguyễn Hiến Lê thực hiện. Trong đó, tác giả đã chia thành 14 chươ..."
195283664,Tuyển Tập Nam Cao - Bìa Cứng (Tái Bản 2022),https://tiki.vn/product-p195283664.html?spid=195283665,136000,160000,15,5.0,7,Nam Cao,Nhà sách Fahasa,Root,Nhà Xuất Bản Văn Học,"    ""Nam Cao đã thổi hồn trên cuốn tiểu thuyết lớn của đời mình. Người ấy, tài năng ấy đương căng đầy sức lực. Nếu còn sống, chắc chắn những mong muốn của anh sẽ thành sự thật rực rỡ Tuyển Tập Nam ..."
168303291,Sách Ca Tụng Thân Xác,https://tiki.vn/product-p168303291.html?spid=168303293,50000,70000,29,4.8,133,Nguyễn Văn Trung,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"""Thân xác là một thực tại thiết thân nhất, nhưng cũng thường bị coi như một vật xa lạ, bị khinh miệt trong việc tu trì, bị lãng quên trong đời sống hằng ngày, bị giản lược vào vai trò cái xác trong th..."
77665448,Sách Văn Học Dân Gian Vĩnh Long T1,https://tiki.vn/product-p77665448.html?spid=77665449,58000,99000,41,5.0,18,Khoa Văn học - ĐH KHXH và NV - ĐH Quốc gia TpHCM,Tiki Trading,Phê Bình - Lý Luận Văn Học,Nhà Xuất Bản Tổng hợp TP.HCM,"Văn học dân gian là một phần quan trọng trong di sản văn hóa phi vật thể của nước ta, đặc biệt là văn học dân gian của vùng đất mới Nam Bộ và khu vực Tây Nguyên chưa được quan tâm khai thác và lưu giữ..."
68190516,Sách Văn Học Trung Đại Việt Nam Nhìn Từ Thể Loại Tiểu Thuyết Truyền Kỳ Chữ Hán,https://tiki.vn/product-p68190516.html?spid=68984138,137600,160000,14,5.0,6,Nguyễn Phúc Ân,Nhà sách Fahasa,Root,Nhà Xuất Bản Tổng hợp TP.HCM,"Nghiên cứu văn học trung đại Việt Nam, không thể không nghiên cứu tiểu thuyết truyền kỳ chữ Hán và ngược lại nghiên cứu tiểu thuyết truyền kỳ chữ Hán góp phần quan trọng trong việc nghiên cứu văn học ..."
49747009,Sách Nguyễn Hiến Lê - Những Lời Tựa Và Bài Giới Thiệu,https://tiki.vn/product-p49747009.html?spid=50723921,135000,150000,10,5.0,7,Nguyễn Hiền Đức,Nhà sách Fahasa,Root,Nhà Xuất Bản Tổng Hợp,"Nguyễn Hiến Lê - Những Lời Tựa Và Bài Giới ThiệuTheo Nguyễn Hiến Lê: ""Tôi đã viết bốn - năm chục bài tựa cho các tác phẩm của tôi và hai chục bài cho các tác phẩm của bạn. Có người nhờ tôi đề tựa cho ..."
14513735,Sách Một Nền Giáo Dục Việt Nam Mới,https://tiki.vn/product-p14513735.html?spid=14513736,46400,58000,20,4.1,253,Thái Phỉ,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Hội Nhà Văn,"Thật ra thì người ta đã cải cách nhiều rồi, mà việc giáo dục ở đây vẫn chẳng được cải cách gì cả. Vì người ta chỉ làm những việc cải cách bề mặt mà không hề chạm đến ..."
8325633,Sách Nhà Văn Nhật Bản Thế Kỷ XX,https://tiki.vn/product-p8325633.html?spid=20437984,87100,99000,12,5.0,31,Đào Thị Thu Hằng,Nhà sách Fahasa,Root,,"Nhà Văn Nhật Bản Thế Kỷ XXThế kỷ XX, văn học Nhật Bản nở rộ nhiều tài năng và đạt được những tầm cao mới không chỉ ở trong nước mà cả trên thế giới. Đây là một nền văn học có truyền thống lâu đời. Nh..."
278012022,Sách Nơi Vết Thương Ánh Sáng Rọi Vào,https://tiki.vn/product-p278012022.html?spid=278012023,198400,248000,20,4.5,16,Stephanie Foo,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Dân Trí,NƠI VẾT THƯƠNG ÁNH SÁNG RỌI VÀONơi vết thương ánh sáng rọi vào của Stephanie Foo là cuốn tự truyện về hành trình đối mặt và chữa lành rối loạn căng thẳng hậu sang chấn phức tạp. Cuốn sách này đề cập ...
277938247,"Sách Vì cha chúng tôi nói dối: Hồi ức về sự thật và gia đình, từ cuộc chiến Việt Nam đến tận hôm nay",https://tiki.vn/product-p277938247.html?spid=277938248,112000,150000,25,5.0,38,Craig McNamara,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Câu chuyện khó quên về cách McNamara cha và con đối diện với di sản của Chiến tranh Việt Nam qua hai thế hệ: “Một cuốn sách quan trọng mà mọi người Mỹ nên đọc” (Ron Kovic, Cựu chiến binh Việt Nam và t..."
277042956,Made In Sài Gòn,https://tiki.vn/product-p277042956.html?spid=277042957,231570,249000,7,5.0,23,Phạm Công Luận,Nhà sách NetaBooks,Bút Ký - Tự Truyện,Nhà Xuất Bản Thế Giới,"Made In Sài GònSài Gòn từ đầu thế kỷ 20 đến nay đã trải qua nhiều biến động về thời cuộc, khiến cho môi trường làm ăn có lúc thuận lợi, có lúc bó hẹp và gặp nhiều khó khăn. Tuy vậy, người dân tứ xứ h..."
276944803,Sách Biệt Động Sài Gòn,https://tiki.vn/product-p276944803.html?spid=277347898,100000,130000,23,5.0,60,Nguyễn Đức Hùng,Tiki Trading,Sách văn học,NXB Trẻ,    Biệt Động Sài Gòn      Nhà xuất bản : NXB Trẻ.  Công ty phát hành : NXB Trẻ.  Tác giả : Nguyễn Đức Hùng.  Kích thước : 20 x 14 x 1.4 cm.  Số trang : 272.  Ngày xuất bản : .  Loại bìa :...
276944793,Sách Những Điệp Viên May Mắn (Tái bản năm 2024),https://tiki.vn/product-p276944793.html?spid=277347894,79000,105000,25,5.0,54,Nguyễn Văn Tàu,Tiki Trading,Sách văn học,NXB Trẻ,    Những Điệp Viên May Mắn (Tái bản năm 2024)      Nhà xuất bản : NXB Trẻ.  Công ty phát hành : NXB Trẻ.  Tác giả : Nguyễn Văn Tàu.  Kích thước : 20 x 14 x 1 cm.  Số trang : 208.  Ngày xuấ...
274919181,Sách Đang cấp cứu,https://tiki.vn/product-p274919181.html?spid=274919185,167200,209000,20,5.0,62,Lý Hồng Chính,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Dân Trí,"Bên ngoài ICU, bác sĩ cùng người nhà bệnh nhân phải đưa ra quyết định thế nào: từ bỏ hay tiếp tục điều trị? Bệnh cảm có đơn giản thật không? Ăn một cây kem có thể trả giá lớn đến đâu? Da khô có thể gâ..."
274664152,Vũ Khoan tâm tình gửi lại,https://tiki.vn/product-p274664152.html?spid=274664153,195000,260000,25,4.8,110,Vũ Khoan,Liên Việt Official Store,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Hội Nhà Văn,"Vũ Khoan tâm tình gửi lại là cuốn sách tập hợp khoảng 50 bài báo, bài viết và phát biểu của Phó Thủ tướng Vũ Khoan, chủ yếu trong khoảng từ năm 2015 – 2023.Sách gồm 2 phần và 1 Phụ lụcPhần 1 có tiêu..."
274573734,Người Ba Lần Mưu Sát Ngô Đình Diệm - (Kỷ niệm 50 năm ngày giải phóng miền Nam thống nhất đất nước 1975 - 2025),https://tiki.vn/product-p274573734.html?spid=274573735,90000,120000,25,5.0,15,Nông Huyền Sơn,VIETNAMBOOK,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Quân Đội Nhân Dân,...
272832313,Chiến Tranh Biên Giới Tây Nam Dưới Góc Phê Bình Phân Tâm Học (Sách chuyên khảo),https://tiki.vn/product-p272832313.html?spid=272832314,104720,136000,23,4.8,53,,VIETNAMBOOK,Phóng Sự - Ký Sự,Nhà Xuất Bản Hà Nội,...
271411075,Sách Hồi ức Phú Nhuận (Bìa mềm),https://tiki.vn/product-p271411075.html?spid=271411079,251000,339000,26,5.0,54,Phạm Công Luận,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Thế Giới,"Phú Nhuận là một trong những quận nội thành quan trọng áp sát trung tâm Thành phố Hồ Chí Minh. Sau hơn 300 năm hình thành và phát triển, từ xuất thân nhỏ bé là một vùng đất cằn cỗi, một gò đất hoang v..."
262461136,Bộ Sưu Tập Cát - Italo Calvino,https://tiki.vn/product-p262461136.html?spid=262461137,235500,323000,27,4.5,43,Italo Calvino,PHAN LỆ & FRIENDS,Nhà Sách Tiki,Nhà Xuất Bản Hội Nhà Văn,"BỘ SƯU TẬP CÁTTác giả: Italo Calvino Cuốn sách này đưa độc giả đến thưởng ngoạn các phòng triển lãm Paris, tản bộ qua những khu vườn Nhật Bản, dưng chân trước những bức tượng, phù điêu hoang phế ở ..."
235728520,Sách Quân Khu Nam Đồng (Bìa Cứng),https://tiki.vn/product-p235728520.html?spid=235728521,178000,235000,24,5.0,170,Bình Ca,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,"Khu tập thể Nam Đồng là khu gia binh lớn nhất thủ đô Hà Nội, được hình thành cách đây hơn 50 năm. Là nơi ở của hơn 500 gia đình cán bộ quân đội trung, cao cấp, hơn 70 vị tướng đã từng sinh sống và trư..."
213571970,Sách Phía Tây có đàn hươu cao cổ -West with Giraffes,https://tiki.vn/product-p213571970.html?spid=213571971,168000,220000,24,5.0,477,Lynda Rutledge,Tiki Trading,Nhà Sách Tiki,Nhà Xuất Bản Văn Học,"“Cho tới khi một người biết yêu thương động vật thì một phần tâm hồn anh ta vẫn chưa được đánh thức.” - Anatole France, Giải Nobel, 1921. Hay tin loài hươu cao cổ xinh đẹp sắp tuyệt chủng đến nơi, Woo..."
195545383,Sách Giông Tố,https://tiki.vn/product-p195545383.html?spid=195545386,55100,86000,36,5.0,210,Vũ Trọng Phụng,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Giông tố là tác phẩm mang nội dung châm biếm sâu sắc về một xã hội mục nát, sự hỗn loạn khi pha trộn hai nền văn hóa giữa Tây và ta, thể hiện rõ sự bần cùng của những người nghèo khổ và lên án thái độ..."
195545261,Sách Gió Lạnh Đầu Mùa,https://tiki.vn/product-p195545261.html?spid=195545262,31500,56000,44,5.0,203,Thạch Lam,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Thạch Lam là thành viên quan trọng của nhóm Tự lực văn đoàn. Ông tham gia biên tập các báo Phong hóa, Ngày nay. Thạch Lam sáng tác nhiều thể loại văn học khác nhau như truyện ngắn, tiểu thuyết, bút kí..."
187813273,Sách TS Thu Giang. Những Bài Đăng Báo Và Tiểu Luận,https://tiki.vn/product-p187813273.html?spid=187813274,134000,180000,26,5.0,162,"Đỗ Biên Thùy, Nguyễn Văn Nghiêm",Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Những bài đăng báo và tiểu luận của Thu Giang Nguyễn Duy Cần nội dung chia làm hai phần. Phần một là tập hợp những bài báo của tác giả đăng trên bán nguyệt san Nay năm 1937 gồm các chủ đề Văn chương, ..."
95886429,Sách Rong Chơi Miền Chữ Nghĩa - Tập 4,https://tiki.vn/product-p95886429.html?spid=198945108,167200,190000,12,5.0,20,An Chi,Nhà sách NetaBooks,Bút Ký - Tự Truyện,Nhà Xuất Bản Tổng hợp TP.HCM,"Từ nhiều năm nay, bạn đọc khắp nơi đã biết đến và ái mộ học giả An chi qua các bài viết của ông được đăng tải trên báo chí. Những bài viết này phần nhiều thuộc lĩnh vực từ nguyên học, tập trung vào vi..."
76688191,Sách Trúc Thư Kỷ Niên,https://tiki.vn/product-p76688191.html?spid=76688192,104000,189000,45,4.8,212,Khuyết Danh,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Căn cứ vào lời giới thiệu của tác giả ở đầu cuốn sách, có thể xác định Trúc thư kỷ niên là một bộ sử của nước Ngụy thời Chiến Quốc, được dùng làm đồ tùy táng chôn theo trong mộ của Ngụy Tương vương (..."
48265395,Thượng Kinh Ký Sự,https://tiki.vn/product-p48265395.html?spid=48265396,61000,88000,31,4.6,152,Hải Thượng Lãn Ông,VIETNAMBOOK,Phóng Sự - Ký Sự,Nhà Xuất Bản Hội Nhà Văn,"“Ký sự lên Kinh” (Thượng Kinh ký sự) là một tác phẩm hay, không những với lối viết giản dị, sinh động, mà còn cung cấp cho người đọc rất nhiều hiểu biết về Hà Nội thời Lê Mạt. Cuốn này được viết sau k..."
29829364,Sách Đầm Lầy,https://tiki.vn/product-p29829364.html?spid=29829365,157500,235000,33,4.8,143,David Biggs,PHAN LỆ & FRIENDS,Bút Ký - Tự Truyện,Nhà Xuất Bản Hồng Đức,"GIẢI THƯỞNG GEORGE PERKINS MARSH 2012SÁCH HAY NHẤT VỀ LỊCH SỬ MÔI TRƯỜNGĐi cùng David Biggs đến đồng bằng sông Cửu Long, bạn sẽ thấy mình bỗng nhiên chú ý đến sự bằng phẳng của nơi này, nước lững lờ..."
10565506,Cành Vàng Bách Khoa Thư Về Văn Hóa Nguyên Thủy,https://tiki.vn/product-p10565506.html?spid=10565507,498960,693000,28,4.8,364,,VIETNAMBOOK,Phóng Sự - Ký Sự,Nhà Xuất Bản Tri Thức,...
7778475,Sách Toàn Chân Triết Luận,https://tiki.vn/product-p7778475.html?spid=7778476,60000,80000,25,4.7,1822,"Thu Giang, Nguyễn Duy Cần",Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Cuốn sách thể hiện những quan niệm triết học về vũ trụ, nhân sinh con người như tốt xấu, họa phúc, giàu nghèo dưới cái nhìn của Đạo học Đông phương...."
7496297,"Sách Sơn Nam Nói Về Miền Nam, Cá Tính Miền Nam, Thuần Phong Mỹ Tục Việt Nam",https://tiki.vn/product-p7496297.html?spid=7496299,71000,105000,32,4.8,669,Sơn Nam,Tiki Trading,Phóng Sự - Ký Sự,NXB Trẻ,Cả 3 tập sách trên của nhà văn Sơn Nam đều đã được xuất bản từ những năm 60 - 70. Ở lần xuất bản này cũng không có gì khác hơn ngoài việc tập hợp và giới thiệu cả ba tập sách trên trong cùng một ấn ph...
4977817,"Sách Sơn Nam - ĐBSCL - Nét Sinh Hoạt Xưa, Văn Minh Miệt Vườn (Mới)",https://tiki.vn/product-p4977817.html?spid=20481308,94500,105000,10,4.6,50,Sơn Nam,Nhà sách Fahasa,Nhà Sách Tiki,,Đây là tập sách của nhà Nam Bộ học Sơn Nam về những sinh hoạt truyền thống của nhân dân Đồng bằng song Cửu Long thông qua những lễ hội và hò vè đối đáp cũng những sinh hoạt của cư dân vùng Miệt Vườn N...
4059695,Hương Rừng Cà Mau Và Các Truyện Khác,https://tiki.vn/product-p4059695.html?spid=4060655,105000,138000,24,4.6,384,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Hương Rừng Cà Mau Và Các Truyện KhácTập truyện gồm truyện ngắn Hương Rừng và 40 truyện ngắn khác của nhà văn Sơn Nam, lấy bối cảnh là vùng đất cực Nam tổ quốc, với những chi tiết hết sức đặc sắc về đ..."
4059691,Sách Hồi Ký. Từ U Minh Đến Cần Thơ…,https://tiki.vn/product-p4059691.html?spid=4060651,98000,138000,29,4.6,284,Sơn Nam,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,Hồi Ký. Từ U Minh Đến Cần Thơ…Hồi ký Sơn Nam là tổng hợp từ 4 tập hồi ký “Từ U Minh đến Cần Thơ - Ở Chiến Khu 9 – 20 năm giữa lòng đô thị - Bình An” đã được xuất bản từ năm 2000 đến năm 2005. Lần xuấ...
1007804,Sách Ký Ức Một Ảnh Viện Sài Gòn,https://tiki.vn/product-p1007804.html?spid=1009132,237000,268000,12,5.0,176,Nguyễn Vĩnh Nguyên,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Ký Ức Một Ảnh Viện Sài Gòn Ảnh viện không đơn thuần là nơi làm dịch vụ ghi chép hình ảnh, nơi diễn ra những giao dịch nhất thời giữa những người cần ảnh với thợ chụp ảnh, đó là một kho tàng ký ức về ..."
445642,Sách Lược Sử Đời Tôi,https://tiki.vn/product-p445642.html?spid=152186,38000,55000,31,4.6,1817,Stephen Hawking,Tiki Trading,Bút Ký - Tự Truyện,NXB Trẻ,"Lược Sử Đời Tôi Stephen Hawking đã khiến độc giả trên khắp thế giới phải sửng sốt bởi loạt sách rất được yêu thích về chủ đề khám phá những bí ẩn của vũ trụ. Giờ đây, có lẽ là lần đầu tiên nhà vũ trụ..."
276944797,Sách Từ Buôn Ma Thuột Đến Sài Gòn (Tái bản năm 2024),https://tiki.vn/product-p276944797.html?spid=277347900,61000,98000,38,5.0,18,Huỳnh Nghĩ,Tiki Trading,Sách văn học,NXB Trẻ,    Từ Buôn Ma Thuột Đến Sài Gòn (Tái bản năm 2024)      Nhà xuất bản : NXB Trẻ.  Công ty phát hành : NXB Trẻ.  Tác giả : Huỳnh Nghĩ.  Kích thước : 20 x 14 x 1.2 cm.  Số trang : 212.  Ngày ...
276919823,Sách - Thế giới khác 3: Bên kia cái chết,https://tiki.vn/product-p276919823.html?spid=276919824,120890,157000,23,5.0,22,Nguyễn Ngọc Hoài,THAIHABOOKS,Bút Ký - Tự Truyện,Nhà Xuất Bản Thế Giới,Tên sách        Thế giới khác 3: Bên kia cái chếtTác giả           Nguyễn Ngọc HoàiGiá bìa           157.000đSố trang         320 trangNhà xuất bản Thế GiớiKhổ     14x20.5 cmBarcode/ISBN       ...
276291561,Sách Ký Sự Người Nuôi Chó,https://tiki.vn/product-p276291561.html?spid=276291562,64000,100000,36,5.0,43,Hoàng Hải Vân,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Lao Động,"Giới thiệu sáchQua nhân vật chính là những chú chó, bằng giọng văn từ tốn, không đao to búa lớn, tác giả cuốn Ký sự người nuôi chó đem tới những câu chuyện thú vị về loài chó Phú Quốc trong quá trình..."
274783225,Hành Trình Giải Mã Tội Ác (Bút ký) - TS. Đào Trung Hiếu,https://tiki.vn/product-p274783225.html?spid=274783226,171000,190000,10,5.0,53,Đào Trung Hiếu,VIETNAMBOOK,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Công An Nhân Dân,...
273958543,Sách Lính Chiến,https://tiki.vn/product-p273958543.html?spid=273958544,110000,199000,45,5.0,17,Phạm Hữu Thậm,Tiki Trading,Nhà Sách Tiki,Nhà Xuất Bản Hội Nhà Văn,"Những trang nhật ký chiến trường ""Lính chiến"" đã làm sống lại những năm tháng kháng chiến hào hùng của vùng đất miền Trung Tây Nguyên, đặc biệt là địa bàn Quảng Nam Đà Nẵng. Với tinh thần tiếp lửa tru..."
273716706,Một Ngày Kia Đến Bờ - Đỗ Hồng Ngọc,https://tiki.vn/product-p273716706.html?spid=273716707,92500,125000,26,4.8,44,Đỗ Hồng Ngọc,PHAN LỆ & FRIENDS,Bút Ký - Tự Truyện,Nhà Xuất Bản Đà Nẵng,"MỘT NGÀY KIA ĐẾN BỜTác giả: Đỗ Hồng Ngọc Chỉ qua mấy đoạn văn ngắn với cách đề cập ""vui vui"" rất đặc thù của riêng anh, người đọc như bừng tỉnh để nhìn lại chính mình và tự thấy ra cái ""đời người n..."
272914147,"Những Bức Thư Và Ký Ức (Phần 2 của Người Bạn Tài Hoa Và Chí Tình) - Tác giả Marian Tkachev; Thúy Toàn, Phạm Vĩnh Cư dịch",https://tiki.vn/product-p272914147.html?spid=272914148,117360,163000,28,5.0,2,Marian Tkachev,VIETNAMBOOK,Phóng sự - Ký sự - Bút ký,Nhà Xuất Bản Hội Nhà Văn,...
213861824,Sách Tuồng Hát Cải Lương - Khảo & Luận,https://tiki.vn/product-p213861824.html?spid=213861825,190000,280000,32,4.8,62,Nguyễn Phúc An,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Tổng hợp TP.HCM,"Hai thập niên 1955 - 1975 được coi là thời hoàng kim của bộ môn cải lương tại miền Nam với sự xuất hiện của một lớp nghệ sĩ mới, mỗi người có một phong cách diễn xuất và giọng ca độc đáo riêng mà sau ..."
205195158,Sách Ngẫm Chuyện Xưa Nay,https://tiki.vn/product-p205195158.html?spid=205195159,80000,100000,20,5.0,40,Hữu Ngọc,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Kim Đồng,"Với sự uyên bác, nghiêm cẩn, vững vàng nhiều ngoại ngữ cùng phong thái giao tiếp lịch lãm, bước qua tuổi 100, nhà văn hóa Hữu Ngọc đã dành bảy thập kỉ đưa văn hóa Việt Nam ra thế giới, đồng thời luôn ..."
199739992,Sách Cơ Trưởng Từ Buồng Lái,https://tiki.vn/product-p199739992.html?spid=199739993,108000,135000,20,5.0,226,Thư Uyển,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Phụ Nữ,"""“Tôi vừa đưa tay kéo cần điều khiển càng lên thì một tiếng động phát ra inh cả buồng lái. Ting ting ting ting ting liên hồi, kèm theo những ánh đỏ thoáng chớp thoáng tắt của đèn báo hiệu. Địa ngục ch..."
195545340,Sách Việc Làng,https://tiki.vn/product-p195545340.html?spid=195545341,28800,45000,36,4.5,26,Ngô Tất Tố,Tiki Trading,Phóng Sự - Ký Sự,Nhà Xuất Bản Văn Học,"Ra đời cách đây ba phần tư thế kỷ, Phóng sự Việc làng giới thiệu với bạn đọc, nhất là thế hệ trẻ và với độc giả ở các vùng miền khác trong cả nước ta về “cuộc đời và con người trong bức tranh làng quê..."
195545335,Sách Vỡ Đê,https://tiki.vn/product-p195545335.html?spid=195545337,47500,75000,37,4.8,107,Vũ Trọng Phụng,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Vũ Trọng Phụng (1912-1939) là một nhà văn, nhà báo nổi tiếng của Việt Nam vào đầu thế kỷ 20. Tuy thời gian cầm bút rất ngắn ngủi, với tác phẩm đầu tiên là truyện ngắn Chống nạng lên đường đăng trên Ng..."
195545316,Sách Lều Chõng,https://tiki.vn/product-p195545316.html?spid=195545317,57600,90000,36,5.0,104,Ngô Tất Tố,Tiki Trading,Bút Ký - Tự Truyện,Nhà Xuất Bản Văn Học,"Ngô Tất Tố (1894 -1954) -Ngô Tất Tố sinh năm 1894 tại làng Lộc Hà, tổng Hội Phụ, phủ Từ Sơn, nay là thôn Lộc Hà, huyện Đông Anh, Hà Nội. -Ngô Tất Tố là một trong những nhà văn sáng lập trào lưu hiện ..."
